Week,Cost_Price,Selling_Price,Total_Inventory,Demand
25,2005.92,3594.0,1997,516
26,2053.2,3524.0,2070,506
27,2059.92,3480.0,2070,501
28,2124.96,3575.0,2070,516
29,2058.48,3651.0,2070,523
30,2083.92,3682.0,2070,528
31,2199.6000000000004,3684.0,2070,534
32,2178.2400000000002,3638.0,2070,522
33,2158.56,3554.0,2070,510
34,2111.04,3523.0,2070,504
35,2107.92,3533.0,2070,511
36,1824.0,2694.96,2070,513
37,1918.56,3526.0,2070,508
38,1819.1999999999998,3467.0,2070,500
39,1912.56,3355.0,2070,1063
40,1663.44,3285.0,2045,1057
41,1721.7599999999998,3274.0,2045,1051
42,1529.04,3353.0,2045,1066
43,1597.6799999999998,3372.0,2045,1066
44,1319.52,3332.0,2045,1073
45,1418.6399999999999,3297.0,2045,1061
46,1494.0,3308.0,2045,1058
47,1443.3600000000001,2459.36,2045,1045
48,1173.84,3172.0,2045,1048
49,1054.32,3158.0,2045,1043
50,1239.1200000000001,3159.0,2045,1041
51,1151.04,3112.0,2045,1032
52,1069.1999999999998,2378.04,2045,1034
1,1176.24,3157.0,1910,1045
2,1164.72,3261.0,1910,1054
3,1298.6399999999999,3268.0,1910,1056
4,1302.24,3290.0,1910,1056
5,1357.1999999999998,3360.0,1910,1071
6,1152.48,2590.84,1910,1076
7,1087.68,3510.0,1910,515
8,1374.0,3555.0,1910,515
9,1463.04,3630.0,1910,530
10,1410.24,3669.0,1910,534
11,1553.7599999999998,3734.0,1910,538
12,1582.3200000000002,3787.0,1910,547
13,1622.6399999999999,3845.0,1910,557
14,1690.3200000000002,3891.0,1857,565
15,1657.6799999999998,3891.0,1857,561
16,1602.2400000000002,3877.0,1857,559
17,1613.52,3814.0,1857,549
18,1813.1999999999998,3749.0,1857,543
19,1770.48,3688.0,1857,531
20,1687.92,3630.0,1857,526
21,1853.28,3561.0,1857,514
22,1870.8000000000002,3501.0,1857,506
23,1879.1999999999998,3452.0,1857,500
24,1904.3999999999999,3393.0,1857,1067
25,1881.3600000000001,3346.0,1857,1062
26,2037.12,3286.0,1857,1051
27,1957.6799999999998,3227.0,1796,1047
28,1850.88,3256.0,1796,1048
29,1930.08,3311.0,1796,1055
30,1983.84,3407.0,1796,1069
31,2066.64,3417.0,1796,1073
32,2041.1999999999998,3494.0,1796,504
33,2036.3999999999999,3571.0,1796,517
34,1863.84,3620.0,1796,521
35,1931.7599999999998,3638.0,1796,525
36,2015.04,2834.8,1796,536
37,1799.28,3717.0,1796,537
38,1676.88,3721.0,1796,537
39,1825.92,3666.0,1796,529
40,1645.1999999999998,3617.0,1708,523
41,1511.76,3601.0,1708,523
42,1631.28,3594.0,1708,519
43,1659.84,3506.0,1708,506
5,1015.44,2572.0,2107,960
6,924.24,1936.48,2107,955
7,958.3199999999999,2514.0,2107,953
8,1119.1200000000001,2561.0,2107,957
9,1116.0,2625.0,2107,966
10,1386.96,2667.0,2107,968
11,1309.92,2720.0,2107,975
12,1234.8000000000002,2732.0,2107,977
13,1494.48,2719.0,2030,975
14,1580.6399999999999,2770.0,2030,981
15,1591.6799999999998,2808.0,2030,986
16,1556.16,2795.0,2030,984
17,1617.84,2780.0,2030,982
18,1741.1999999999998,2835.0,2030,989
19,1794.72,2854.0,2030,990
20,1834.56,2826.0,2030,985
21,1930.56,2759.0,2030,976
22,1936.56,2705.0,2030,970
23,1930.3200000000002,2668.0,2030,964
24,2018.6399999999999,2637.0,2030,958
25,2024.16,2653.0,2030,960
26,1941.84,2669.0,2024,964
27,1931.52,2642.0,2024,960
28,1995.6000000000001,2623.0,2024,957
29,2000.6399999999999,2608.0,2024,954
30,1964.16,2640.0,2024,959
31,2091.84,2627.0,2024,958
32,2088.0,2692.0,2024,965
33,2079.6000000000004,2664.0,2024,962
34,2045.28,2619.0,2024,956
35,1949.04,2577.0,2024,953
36,1888.56,1949.4,2024,951
37,1970.6399999999999,2582.0,2024,952
38,1942.56,2624.0,2024,958
39,1725.3600000000001,2603.0,2037,957
40,1534.32,2633.0,2037,963
41,1612.3200000000002,2720.0,2037,973
42,1676.6399999999999,2725.0,2037,973
43,1671.3600000000001,2716.0,2037,972
44,1409.76,2689.0,2037,972
45,1430.6399999999999,2728.0,2037,976
46,1233.84,2771.0,2037,983
47,1548.48,2078.6,2037,975
48,1182.48,2708.0,2037,976
49,1111.92,2843.0,2037,994
50,1196.16,2869.0,2037,998
51,1255.92,2886.0,2037,1001
52,1162.32,2236.68,2037,1007
1,1158.48,2976.0,2012,1013
2,849.5999999999999,2983.0,2012,1014
3,1056.96,3016.0,2012,1018
4,1051.92,3010.0,2012,1017
5,1014.48,2989.0,2012,1016
6,873.36,2296.72,2012,1022
7,1376.6399999999999,3045.0,2012,1021
8,1509.6,3065.0,2012,1023
9,1429.92,3288.0,2012,1055
10,1285.44,3459.0,2012,500
11,1506.24,3488.0,2012,503
12,1679.28,3473.0,2012,500
13,1420.08,3524.0,1997,509
14,1628.16,3622.0,1997,521
15,1710.48,3743.0,1997,537
16,1751.7599999999998,3807.0,1997,545
17,1728.72,3810.0,1997,545
18,1550.6399999999999,3906.0,1997,560
19,1815.3600000000001,3899.0,1997,557
20,1623.12,3907.0,1997,559
21,1865.28,3786.0,1997,541
22,1992.0,3699.0,1997,528
23,1995.12,3648.0,1997,521
24,2073.84,3637.0,1997,518
25,2005.92,3594.0,1997,512
26,2053.2,3524.0,2070,503
27,2059.92,3480.0,2070,1075
28,2124.96,3575.0,2070,509
29,2058.48,3651.0,2070,520
30,2083.92,3682.0,2070,524
31,2199.6000000000004,3684.0,2070,525
32,2178.2400000000002,3638.0,2070,517
33,2158.56,3554.0,2070,506
34,2111.04,3523.0,2070,503
35,2107.92,3533.0,2070,505
36,1824.0,2694.96,2070,508
37,1918.56,3526.0,2070,505
38,1819.1999999999998,3467.0,2070,1075
39,1912.56,3355.0,2070,1059
40,1663.44,3285.0,2045,1052
41,1721.7599999999998,3274.0,2045,1048
42,1529.04,3353.0,2045,1060
43,1597.6799999999998,3372.0,2045,1063
44,1319.52,3332.0,2045,1060
45,1418.6399999999999,3297.0,2045,1054
46,1494.0,3308.0,2045,1055
47,1443.3600000000001,2459.36,2045,1044
48,1173.84,3172.0,2045,1040
49,1054.32,3158.0,2045,1038
50,1239.1200000000001,3159.0,2045,1036
51,1151.04,3112.0,2045,1032
52,1069.1999999999998,2378.04,2045,1032
1,1176.24,3157.0,1910,1038
2,1164.72,3261.0,1910,1051
3,1298.6399999999999,3268.0,1910,1051
4,1302.24,3290.0,1910,1053
5,1357.1999999999998,3360.0,1910,1066
6,1152.48,2590.84,1910,1073
7,1087.68,3510.0,1910,509
8,1374.0,3555.0,1910,514
9,1463.04,3630.0,1910,524
10,1410.24,3669.0,1910,529
11,1553.7599999999998,3734.0,1910,537
12,1582.3200000000002,3787.0,1910,544
13,1622.6399999999999,3845.0,1910,552
14,1690.3200000000002,3891.0,1857,559
15,1657.6799999999998,3891.0,1857,558
16,1602.2400000000002,3877.0,1857,556
17,1613.52,3814.0,1857,547
18,1813.1999999999998,3749.0,1857,538
19,1770.48,3688.0,1857,528
20,1687.92,3630.0,1857,521
21,1853.28,3561.0,1857,510
22,1870.8000000000002,3501.0,1857,502
23,1879.1999999999998,3452.0,1857,1073
24,1904.3999999999999,3393.0,1857,1064
25,1881.3600000000001,3346.0,1857,1057
26,2037.12,3286.0,1857,1049
27,1957.6799999999998,3227.0,1796,1042
28,1850.88,3256.0,1796,1045
29,1930.08,3311.0,1796,1052
30,1983.84,3407.0,1796,1065
31,2066.64,3417.0,1796,1067
32,2041.1999999999998,3494.0,1796,500
33,2036.3999999999999,3571.0,1796,510
34,1863.84,3620.0,1796,518
35,1931.7599999999998,3638.0,1796,521
36,2015.04,2834.8,1796,533
37,1799.28,3717.0,1796,533
38,1676.88,3721.0,1796,534
39,1825.92,3666.0,1796,525
40,1645.1999999999998,3617.0,1708,520
41,1511.76,3601.0,1708,518
42,1631.28,3594.0,1708,516
43,1659.84,3506.0,1708,504
5,1015.44,2572.0,2107,939
6,924.24,1936.48,2107,936
7,958.3199999999999,2514.0,2107,931
8,1119.1200000000001,2561.0,2107,937
9,1116.0,2625.0,2107,946
10,1386.96,2667.0,2107,951
11,1309.92,2720.0,2107,959
12,1234.8000000000002,2732.0,2107,961
13,1494.48,2719.0,2030,957
14,1580.6399999999999,2770.0,2030,964
15,1591.6799999999998,2808.0,2030,969
16,1556.16,2795.0,2030,968
17,1617.84,2780.0,2030,965
18,1741.1999999999998,2835.0,2030,972
19,1794.72,2854.0,2030,975
20,1834.56,2826.0,2030,970
21,1930.56,2759.0,2030,960
22,1936.56,2705.0,2030,953
23,1930.3200000000002,2668.0,2030,947
24,2018.6399999999999,2637.0,2030,942
25,2024.16,2653.0,2030,945
26,1941.84,2669.0,2024,947
27,1931.52,2642.0,2024,944
28,1995.6000000000001,2623.0,2024,941
29,2000.6399999999999,2608.0,2024,938
30,1964.16,2640.0,2024,943
31,2091.84,2627.0,2024,941
32,2088.0,2692.0,2024,950
33,2079.6000000000004,2664.0,2024,946
34,2045.28,2619.0,2024,940
35,1949.04,2577.0,2024,935
36,1888.56,1949.4,2024,934
37,1970.6399999999999,2582.0,2024,935
38,1942.56,2624.0,2024,941
39,1725.3600000000001,2603.0,2037,940
40,1534.32,2633.0,2037,945
41,1612.3200000000002,2720.0,2037,957
42,1676.6399999999999,2725.0,2037,957
43,1671.3600000000001,2716.0,2037,956
44,1409.76,2689.0,2037,954
45,1430.6399999999999,2728.0,2037,959
46,1233.84,2771.0,2037,966
47,1548.48,2078.6,2037,960
48,1182.48,2708.0,2037,958
49,1111.92,2843.0,2037,977
50,1196.16,2869.0,2037,981
51,1255.92,2886.0,2037,983
52,1162.32,2236.68,2037,991
1,1158.48,2976.0,2012,996
2,849.5999999999999,2983.0,2012,999
3,1056.96,3016.0,2012,1002
4,1051.92,3010.0,2012,1001
5,1014.48,2989.0,2012,999
6,873.36,2296.72,2012,1004
7,1376.6399999999999,3045.0,2012,1005
8,1509.6,3065.0,2012,1007
9,1429.92,3288.0,2012,1039
10,1285.44,3459.0,2012,1064
11,1506.24,3488.0,2012,1067
12,1679.28,3473.0,2012,1064
13,1420.08,3524.0,1997,1073
14,1628.16,3622.0,1997,507
15,1710.48,3743.0,1997,524
16,1751.7599999999998,3807.0,1997,533
17,1728.72,3810.0,1997,534
18,1550.6399999999999,3906.0,1997,548
19,1815.3600000000001,3899.0,1997,546
20,1623.12,3907.0,1997,548
21,1865.28,3786.0,1997,529
22,1992.0,3699.0,1997,516
23,1995.12,3648.0,1997,509
24,2073.84,3637.0,1997,507
25,2005.92,3594.0,1997,501
26,2053.2,3524.0,2070,1069
27,2059.92,3480.0,2070,1063
28,2124.96,3575.0,2070,1076
29,2058.48,3651.0,2070,509
30,2083.92,3682.0,2070,513
31,2199.6000000000004,3684.0,2070,513
32,2178.2400000000002,3638.0,2070,506
33,2158.56,3554.0,2070,1073
34,2111.04,3523.0,2070,1068
35,2107.92,3533.0,2070,1070
36,1824.0,2694.96,2070,1073
37,1918.56,3526.0,2070,1070
38,1819.1999999999998,3467.0,2070,1062
39,1912.56,3355.0,2070,1046
40,1663.44,3285.0,2045,1037
41,1721.7599999999998,3274.0,2045,1035
42,1529.04,3353.0,2045,1048
43,1597.6799999999998,3372.0,2045,1050
44,1319.52,3332.0,2045,1046
45,1418.6399999999999,3297.0,2045,1040
46,1494.0,3308.0,2045,1041
47,1443.3600000000001,2459.36,2045,1032
48,1173.84,3172.0,2045,1024
49,1054.32,3158.0,2045,1023
50,1239.1200000000001,3159.0,2045,1022
51,1151.04,3112.0,2045,1016
52,1069.1999999999998,2378.04,2045,1019
1,1176.24,3157.0,1910,1022
2,1164.72,3261.0,1910,1036
3,1298.6399999999999,3268.0,1910,1037
4,1302.24,3290.0,1910,1040
5,1357.1999999999998,3360.0,1910,1050
6,1152.48,2590.84,1910,1058
7,1087.68,3510.0,1910,1073
8,1374.0,3555.0,1910,1077
9,1463.04,3630.0,1910,509
10,1410.24,3669.0,1910,515
11,1553.7599999999998,3734.0,1910,524
12,1582.3200000000002,3787.0,1910,531
13,1622.6399999999999,3845.0,1910,539
14,1690.3200000000002,3891.0,1857,545
15,1657.6799999999998,3891.0,1857,546
16,1602.2400000000002,3877.0,1857,544
17,1613.52,3814.0,1857,535
18,1813.1999999999998,3749.0,1857,524
19,1770.48,3688.0,1857,516
20,1687.92,3630.0,1857,508
21,1853.28,3561.0,1857,1075
22,1870.8000000000002,3501.0,1857,1067
23,1879.1999999999998,3452.0,1857,1060
24,1904.3999999999999,3393.0,1857,1051
25,1881.3600000000001,3346.0,1857,1044
26,2037.12,3286.0,1857,1035
27,1957.6799999999998,3227.0,1796,1027
28,1850.88,3256.0,1796,1032
29,1930.08,3311.0,1796,1039
30,1983.84,3407.0,1796,1053
31,2066.64,3417.0,1796,1053
32,2041.1999999999998,3494.0,1796,1065
33,2036.3999999999999,3571.0,1796,1076
34,1863.84,3620.0,1796,506
35,1931.7599999999998,3638.0,1796,508
36,2015.04,2834.8,1796,521
37,1799.28,3717.0,1796,520
38,1676.88,3721.0,1796,521
39,1825.92,3666.0,1796,513
40,1645.1999999999998,3617.0,1708,507
41,1511.76,3601.0,1708,505
42,1631.28,3594.0,1708,503
43,1659.84,3506.0,1708,1069
5,1015.44,2572.0,2107,941
6,924.24,1936.48,2107,938
7,958.3199999999999,2514.0,2107,934
8,1119.1200000000001,2561.0,2107,939
9,1116.0,2625.0,2107,949
10,1386.96,2667.0,2107,953
11,1309.92,2720.0,2107,961
12,1234.8000000000002,2732.0,2107,963
13,1494.48,2719.0,2030,960
14,1580.6399999999999,2770.0,2030,966
15,1591.6799999999998,2808.0,2030,972
16,1556.16,2795.0,2030,970
17,1617.84,2780.0,2030,968
18,1741.1999999999998,2835.0,2030,975
19,1794.72,2854.0,2030,977
20,1834.56,2826.0,2030,973
21,1930.56,2759.0,2030,962
22,1936.56,2705.0,2030,955
23,1930.3200000000002,2668.0,2030,949
24,2018.6399999999999,2637.0,2030,945
25,2024.16,2653.0,2030,947
26,1941.84,2669.0,2024,950
27,1931.52,2642.0,2024,946
28,1995.6000000000001,2623.0,2024,943
29,2000.6399999999999,2608.0,2024,941
30,1964.16,2640.0,2024,945
31,2091.84,2627.0,2024,943
32,2088.0,2692.0,2024,952
33,2079.6000000000004,2664.0,2024,948
34,2045.28,2619.0,2024,941
35,1949.04,2577.0,2024,937
36,1888.56,1949.4,2024,935
37,1970.6399999999999,2582.0,2024,937
38,1942.56,2624.0,2024,943
39,1725.3600000000001,2603.0,2037,941
40,1534.32,2633.0,2037,947
41,1612.3200000000002,2720.0,2037,959
42,1676.6399999999999,2725.0,2037,959
43,1671.3600000000001,2716.0,2037,958
44,1409.76,2689.0,2037,956
45,1430.6399999999999,2728.0,2037,961
46,1233.84,2771.0,2037,968
47,1548.48,2078.6,2037,961
48,1182.48,2708.0,2037,959
49,1111.92,2843.0,2037,979
50,1196.16,2869.0,2037,982
51,1255.92,2886.0,2037,984
52,1162.32,2236.68,2037,993
1,1158.48,2976.0,2012,998
2,849.5999999999999,2983.0,2012,1000
3,1056.96,3016.0,2012,1004
4,1051.92,3010.0,2012,1003
5,1014.48,2989.0,2012,1000
6,873.36,2296.72,2012,1006
7,1376.6399999999999,3045.0,2012,1007
8,1509.6,3065.0,2012,1009
9,1429.92,3288.0,2012,1041
10,1285.44,3459.0,2012,1066
11,1506.24,3488.0,2012,1069
12,1679.28,3473.0,2012,1066
13,1420.08,3524.0,1997,1074
14,1628.16,3622.0,1997,509
15,1710.48,3743.0,1997,526
16,1751.7599999999998,3807.0,1997,535
17,1728.72,3810.0,1997,535
18,1550.6399999999999,3906.0,1997,550
19,1815.3600000000001,3899.0,1997,547
20,1623.12,3907.0,1997,549
21,1865.28,3786.0,1997,531
22,1992.0,3699.0,1997,518
23,1995.12,3648.0,1997,511
24,2073.84,3637.0,1997,508
25,2005.92,3594.0,1997,503
26,2053.2,3524.0,2070,1070
27,2059.92,3480.0,2070,1064
28,2124.96,3575.0,2070,1077
29,2058.48,3651.0,2070,511
30,2083.92,3682.0,2070,515
31,2199.6000000000004,3684.0,2070,514
32,2178.2400000000002,3638.0,2070,508
33,2158.56,3554.0,2070,1074
34,2111.04,3523.0,2070,1070
35,2107.92,3533.0,2070,1071
36,1824.0,2694.96,2070,1075
37,1918.56,3526.0,2070,1072
38,1819.1999999999998,3467.0,2070,1064
39,1912.56,3355.0,2070,1047
40,1663.44,3285.0,2045,1039
41,1721.7599999999998,3274.0,2045,1037
42,1529.04,3353.0,2045,1049
43,1597.6799999999998,3372.0,2045,1051
44,1319.52,3332.0,2045,1048
45,1418.6399999999999,3297.0,2045,1042
46,1494.0,3308.0,2045,1043
47,1443.3600000000001,2459.36,2045,1033
48,1173.84,3172.0,2045,1025
49,1054.32,3158.0,2045,1024
50,1239.1200000000001,3159.0,2045,1023
51,1151.04,3112.0,2045,1017
52,1069.1999999999998,2378.04,2045,1020
1,1176.24,3157.0,1910,1024
2,1164.72,3261.0,1910,1038
3,1298.6399999999999,3268.0,1910,1039
4,1302.24,3290.0,1910,1041
5,1357.1999999999998,3360.0,1910,1052
6,1152.48,2590.84,1910,1060
7,1087.68,3510.0,1910,1074
8,1374.0,3555.0,1910,501
9,1463.04,3630.0,1910,512
10,1410.24,3669.0,1910,517
11,1553.7599999999998,3734.0,1910,526
12,1582.3200000000002,3787.0,1910,532
13,1622.6399999999999,3845.0,1910,541
14,1690.3200000000002,3891.0,1857,547
15,1657.6799999999998,3891.0,1857,547
16,1602.2400000000002,3877.0,1857,545
17,1613.52,3814.0,1857,536
18,1813.1999999999998,3749.0,1857,526
19,1770.48,3688.0,1857,517
20,1687.92,3630.0,1857,510
21,1853.28,3561.0,1857,1077
22,1870.8000000000002,3501.0,1857,1068
23,1879.1999999999998,3452.0,1857,1062
24,1904.3999999999999,3393.0,1857,1053
25,1881.3600000000001,3346.0,1857,1046
26,2037.12,3286.0,1857,1037
27,1957.6799999999998,3227.0,1796,1029
28,1850.88,3256.0,1796,1033
29,1930.08,3311.0,1796,1041
30,1983.84,3407.0,1796,1054
31,2066.64,3417.0,1796,1055
32,2041.1999999999998,3494.0,1796,1066
33,2036.3999999999999,3571.0,1796,1077
34,1863.84,3620.0,1796,507
35,1931.7599999999998,3638.0,1796,509
36,2015.04,2834.8,1796,522
37,1799.28,3717.0,1796,521
38,1676.88,3721.0,1796,523
39,1825.92,3666.0,1796,514
40,1645.1999999999998,3617.0,1708,508
41,1511.76,3601.0,1708,507
42,1631.28,3594.0,1708,505
43,1659.84,3506.0,1708,1070
5,1015.44,2572.0,2107,940
6,924.24,1936.48,2107,937
7,958.3199999999999,2514.0,2107,932
8,1119.1200000000001,2561.0,2107,938
9,1116.0,2625.0,2107,947
10,1386.96,2667.0,2107,952
11,1309.92,2720.0,2107,959
12,1234.8000000000002,2732.0,2107,962
13,1494.48,2719.0,2030,958
14,1580.6399999999999,2770.0,2030,965
15,1591.6799999999998,2808.0,2030,970
16,1556.16,2795.0,2030,969
17,1617.84,2780.0,2030,966
18,1741.1999999999998,2835.0,2030,974
19,1794.72,2854.0,2030,976
20,1834.56,2826.0,2030,972
21,1930.56,2759.0,2030,961
22,1936.56,2705.0,2030,954
23,1930.3200000000002,2668.0,2030,949
24,2018.6399999999999,2637.0,2030,943
25,2024.16,2653.0,2030,946
26,1941.84,2669.0,2024,948
27,1931.52,2642.0,2024,945
28,1995.6000000000001,2623.0,2024,941
29,2000.6399999999999,2608.0,2024,939
30,1964.16,2640.0,2024,944
31,2091.84,2627.0,2024,942
32,2088.0,2692.0,2024,951
33,2079.6000000000004,2664.0,2024,947
34,2045.28,2619.0,2024,941
35,1949.04,2577.0,2024,936
36,1888.56,1949.4,2024,934
37,1970.6399999999999,2582.0,2024,936
38,1942.56,2624.0,2024,943
39,1725.3600000000001,2603.0,2037,940
40,1534.32,2633.0,2037,946
41,1612.3200000000002,2720.0,2037,958
42,1676.6399999999999,2725.0,2037,959
43,1671.3600000000001,2716.0,2037,957
44,1409.76,2689.0,2037,955
45,1430.6399999999999,2728.0,2037,960
46,1233.84,2771.0,2037,967
47,1548.48,2078.6,2037,961
48,1182.48,2708.0,2037,959
49,1111.92,2843.0,2037,979
50,1196.16,2869.0,2037,982
51,1255.92,2886.0,2037,984
52,1162.32,2236.68,2037,992
1,1158.48,2976.0,2012,997
2,849.5999999999999,2983.0,2012,999
3,1056.96,3016.0,2012,1003
4,1051.92,3010.0,2012,1002
5,1014.48,2989.0,2012,1000
6,873.36,2296.72,2012,1005
7,1376.6399999999999,3045.0,2012,1005
8,1509.6,3065.0,2012,1007
9,1429.92,3288.0,2012,1040
10,1285.44,3459.0,2012,1065
11,1506.24,3488.0,2012,1068
12,1679.28,3473.0,2012,1064
13,1420.08,3524.0,1997,1073
14,1628.16,3622.0,1997,508
15,1710.48,3743.0,1997,525
16,1751.7599999999998,3807.0,1997,534
17,1728.72,3810.0,1997,534
18,1550.6399999999999,3906.0,1997,549
19,1815.3600000000001,3899.0,1997,547
20,1623.12,3907.0,1997,549
21,1865.28,3786.0,1997,530
22,1992.0,3699.0,1997,517
23,1995.12,3648.0,1997,510
24,2073.84,3637.0,1997,508
25,2005.92,3594.0,1997,502
26,2053.2,3524.0,2070,1070
27,2059.92,3480.0,2070,1063
28,2124.96,3575.0,2070,1076
29,2058.48,3651.0,2070,510
30,2083.92,3682.0,2070,514
31,2199.6000000000004,3684.0,2070,514
32,2178.2400000000002,3638.0,2070,507
33,2158.56,3554.0,2070,1073
34,2111.04,3523.0,2070,1069
35,2107.92,3533.0,2070,1071
36,1824.0,2694.96,2070,1074
37,1918.56,3526.0,2070,1071
38,1819.1999999999998,3467.0,2070,1063
39,1912.56,3355.0,2070,1047
40,1663.44,3285.0,2045,1038
41,1721.7599999999998,3274.0,2045,1037
42,1529.04,3353.0,2045,1049
43,1597.6799999999998,3372.0,2045,1051
44,1319.52,3332.0,2045,1047
45,1418.6399999999999,3297.0,2045,1041
46,1494.0,3308.0,2045,1043
47,1443.3600000000001,2459.36,2045,1033
48,1173.84,3172.0,2045,1025
49,1054.32,3158.0,2045,1025
50,1239.1200000000001,3159.0,2045,1024
51,1151.04,3112.0,2045,1017
52,1069.1999999999998,2378.04,2045,1019
1,1176.24,3157.0,1910,1022
2,1164.72,3261.0,1910,1037
3,1298.6399999999999,3268.0,1910,1038
4,1302.24,3290.0,1910,1041
5,1357.1999999999998,3360.0,1910,1051
6,1152.48,2590.84,1910,1059
7,1087.68,3510.0,1910,1074
8,1374.0,3555.0,1910,500
9,1463.04,3630.0,1910,510
10,1410.24,3669.0,1910,516
11,1553.7599999999998,3734.0,1910,525
12,1582.3200000000002,3787.0,1910,532
13,1622.6399999999999,3845.0,1910,540
14,1690.3200000000002,3891.0,1857,546
15,1657.6799999999998,3891.0,1857,546
16,1602.2400000000002,3877.0,1857,545
17,1613.52,3814.0,1857,536
18,1813.1999999999998,3749.0,1857,525
19,1770.48,3688.0,1857,517
20,1687.92,3630.0,1857,509
21,1853.28,3561.0,1857,1076
22,1870.8000000000002,3501.0,1857,1067
23,1879.1999999999998,3452.0,1857,1060
24,1904.3999999999999,3393.0,1857,1052
25,1881.3600000000001,3346.0,1857,1045
26,2037.12,3286.0,1857,1036
27,1957.6799999999998,3227.0,1796,1028
28,1850.88,3256.0,1796,1033
29,1930.08,3311.0,1796,1040
30,1983.84,3407.0,1796,1053
31,2066.64,3417.0,1796,1054
32,2041.1999999999998,3494.0,1796,1066
33,2036.3999999999999,3571.0,1796,1077
34,1863.84,3620.0,1796,507
35,1931.7599999999998,3638.0,1796,509
36,2015.04,2834.8,1796,521
37,1799.28,3717.0,1796,521
38,1676.88,3721.0,1796,522
39,1825.92,3666.0,1796,514
40,1645.1999999999998,3617.0,1708,508
41,1511.76,3601.0,1708,506
42,1631.28,3594.0,1708,505
43,1659.84,3506.0,1708,1070
5,1015.44,2572.0,2107,939
6,924.24,1936.48,2107,936
7,958.3199999999999,2514.0,2107,931
8,1119.1200000000001,2561.0,2107,937
9,1116.0,2625.0,2107,946
10,1386.96,2667.0,2107,950
11,1309.92,2720.0,2107,958
12,1234.8000000000002,2732.0,2107,960
13,1494.48,2719.0,2030,957
14,1580.6399999999999,2770.0,2030,964
15,1591.6799999999998,2808.0,2030,969
16,1556.16,2795.0,2030,968
17,1617.84,2780.0,2030,965
18,1741.1999999999998,2835.0,2030,972
19,1794.72,2854.0,2030,975
20,1834.56,2826.0,2030,970
21,1930.56,2759.0,2030,960
22,1936.56,2705.0,2030,952
26,1941.84,2669.0,2024,947
29,2000.6399999999999,2608.0,2024,938
30,1964.16,2640.0,2024,943
36,1888.56,1949.4,2024,933
39,1725.3600000000001,2603.0,2037,939
40,1534.32,2633.0,2037,945
41,1612.3200000000002,2720.0,2037,956
42,1676.6399999999999,2725.0,2037,957
43,1671.3600000000001,2716.0,2037,956
44,1409.76,2689.0,2037,953
45,1430.6399999999999,2728.0,2037,959
46,1233.84,2771.0,2037,966
47,1548.48,2078.6,2037,959
50,1196.16,2869.0,2037,980
1,1158.48,2976.0,2012,996
2,849.5999999999999,2983.0,2012,999
3,1056.96,3016.0,2012,1002
6,873.36,2296.72,2012,1004
7,1376.6399999999999,3045.0,2012,1004
8,1509.6,3065.0,2012,1006
9,1429.92,3288.0,2012,1039
10,1285.44,3459.0,2012,1064
11,1506.24,3488.0,2012,1067
16,1751.7599999999998,3807.0,1997,533
19,1815.3600000000001,3899.0,1997,546
20,1623.12,3907.0,1997,548
21,1865.28,3786.0,1997,529
23,1995.12,3648.0,1997,509
25,2005.92,3594.0,1997,501
34,2111.04,3523.0,2070,1068
35,2107.92,3533.0,2070,1070
36,1824.0,2694.96,2070,1073
38,1819.1999999999998,3467.0,2070,1062
39,1912.56,3355.0,2070,1045
40,1663.44,3285.0,2045,1037
42,1529.04,3353.0,2045,1047
43,1597.6799999999998,3372.0,2045,1050
44,1319.52,3332.0,2045,1046
45,1418.6399999999999,3297.0,2045,1040
46,1494.0,3308.0,2045,1041
48,1173.84,3172.0,2045,1024
49,1054.32,3158.0,2045,1022
51,1151.04,3112.0,2045,1015
52,1069.1999999999998,2378.04,2045,1018
1,1176.24,3157.0,1910,1022
2,1164.72,3261.0,1910,1036
3,1298.6399999999999,3268.0,1910,1037
6,1152.48,2590.84,1910,1058
